,compound,neg,neu,pos,tweet_text
741,-0.4019,0.141,0.772,0.087,"RT @SFdirewolf: Yes to all of this 👇

By @pattyberne7 of @sinsinvalid &amp; Vanessa Raditz:

“To Survive Climate Catastrophe, Look to Queer and…"
742,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
743,0.8225,0.0,0.677,0.323,Roots Of #Resistance Just released and opened on a Dozen Best Seller Lists at Amazon. Get your copy and help start… https://t.co/19aNBljTTw
744,-0.4215,0.113,0.887,0.0,"RT @IPBES: 🌳#Ethiopia 🇪🇹 just broke an unbe-leaf-able record.🌳

In 12 hours, the country planted 350 million trees to counter the effects o…"
745,-0.6114,0.555,0.445,0.0,"No doubt left! #climatechange #IPCC
https://t.co/tA5HFQfbw5"
746,0.2023,0.0,0.878,0.122,"AAAAANND now, for something actually important and relevant... #WhiteHouse #Whistleblower re: #ClimateChange penned… https://t.co/BIPgCXtXT7"
747,0.4019,0.0,0.899,0.101,"RT @lensprague: Act in the ways that you can to support efforts to preserve our climate, our environment, and our world. A PSA from UCLA ha…"
748,0.4871,0.0,0.847,0.153,"RT @CleanAirMoms: Will you be watching?

What would you like to hear from the Democratic candidates? 🤔🤔🤔

We want to hear what they will do…"
749,0.0,0.0,1.0,0.0,"RT @dw_espanol: Calentamiento global 

Hace sólo unos días se registró un récord de calor absoluto cerca del Polo Norte. El termómetro alca…"
750,0.0,0.0,1.0,0.0,"RT @alvinfoo: The fast shrinking #artic ice by @NASA 

#climatechange #sustainability #renewables #GlobalGoals #SDGs

@AdamRogers2030 @Curt…"
751,0.0,0.0,1.0,0.0,RT @zeljko_obren: Some early research on #GlobalWarming (107 years ago...) https://t.co/5Fdv01cCqG
752,0.0,0.0,1.0,0.0,"RT @KristieLMcNulty: .@JohnDelaney says he’ll “create a market for DIRECT AIR CAPTURE to take carbon out of the air”

 Um, isn’t that what…"
753,0.0,0.0,1.0,0.0,@evankirstel Watch the NOW THIS episode of Germany leading in Research &amp; Development for 100% Renewable Electricity… https://t.co/QylSZjtxKW
754,-0.4215,0.123,0.877,0.0,RT @northbird_ellen: Reindeers are sensitive to climate and are starving due to #climatechange. The reindeer are a crucial part of the arti…
755,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
756,0.0772,0.0,0.944,0.056,RT @NDebsta: @Future_Cities Greta is part of the elite. The elite want a world of gated citadel of unparalleled luxury for them and impover…
757,0.0,0.0,1.0,0.0,"If you have even one child, you forfeit your right to an opinion on anyone else’s environmental decisions, forever.… https://t.co/NYgYs5MHlR"
758,0.0,0.0,1.0,0.0,RT @Tiredearth: Ethiopia ‘Plants More Than 350 Million Trees’ In One Day                         #deforestation #climatechange #tree #Ethio…
759,0.0516,0.104,0.783,0.113,"RT @350: ⚠️ BREAKING: Pacific Island leaders declare a #ClimateCrisis. 

""This declaration makes clear that the current scale of the climat…"
760,-0.4939,0.132,0.868,0.0,"RT @Nicci_Deville: @7NewsMelbourne 😂😂😂😂😂 I've heard it all now. 
How to sell the #ClimateHoax
1) Health scare
2) Children's Future
3) Limit…"
761,-0.2263,0.087,0.913,0.0,RT @iammatthunter: #ExtinctionRebellion protesters at Bay &amp; King this evening. I'm seeing more of this sort of thing lately. Not surprising…
762,0.6996,0.0,0.806,0.194,"RT @BBCBreakfast: Good morning!
It might be 🌧️ where you are today but scientists reveal the UK's 10 warmest years have all happened since…"
763,0.6996,0.0,0.792,0.208,"Good morning!
It might be 🌧️ where you are today but scientists reveal the UK's 10 warmest years have all happened… https://t.co/UYIKRKHOrV"
764,-0.4019,0.141,0.772,0.087,"RT @SFdirewolf: Yes to all of this 👇

By @pattyberne7 of @sinsinvalid &amp; Vanessa Raditz:

“To Survive Climate Catastrophe, Look to Queer and…"
765,-0.4939,0.132,0.868,0.0,"RT @Nicci_Deville: @7NewsMelbourne 😂😂😂😂😂 I've heard it all now. 
How to sell the #ClimateHoax
1) Health scare
2) Children's Future
3) Limit…"
766,0.0,0.0,1.0,0.0,RT @brooklynnygirl: @People4Bernie @IndigeniusBstrd @BernieSanders @BernieSanders hit it out of the park💪.  #FeelingTheBern2020 #GreenNewDe…
767,-0.34,0.295,0.504,0.202,RT @MarkRuffalo: There’s no time to waste. We must treat #ClimateChange like the emergency that it is. https://t.co/7djvQXnwoe
768,-0.3818,0.106,0.894,0.0,RT @AJEnglish: Ethiopians plant more than 350 million 🌳 in a single day as part of a #GreenLegacy campaign to fight deforestation and #Clim…
769,-0.296,0.115,0.885,0.0,"RT @Elizabeth_Ruler: A green city using no soil to plant...

#FFF #1o5C #XR #GlobalWarming #climatechange #wildlife #nature #wwf #SundayTho…"
770,0.0,0.0,1.0,0.0,"RT @Crof: #Climatecrisis already causing deaths and childhood stunting, report reveals https://t.co/0bWqKToOxI"
771,0.4939,0.0,0.814,0.186,"RT @AnikaMolesworth: I am confident we can address #ClimateChange

Here are 5 reasons why.

@farmingforever @ClimateWiseAg @YouthVoicesYFC…"
772,-0.2732,0.087,0.913,0.0,RT @camillaborn: Climate change risks putting a halt to shipping on the Rhine for the second year in a row - Polling shows German's see #Cl…
773,0.0,0.0,1.0,0.0,RT @rajupchhetri: ecbi Regional Training for Asia and Pacific kicks off in Kathamandu where 35 participants from 20 countries are attending…
774,0.0,0.0,1.0,0.0,"RT @ashimmitra: Satellite-derived Rain-rate upto 04UTC/07/31 in &amp; around #Mumbai, #Maharashtra.  Green: Moderate rain &amp; Blue: Light rain (m…"
775,-0.4019,0.141,0.772,0.087,"RT @SFdirewolf: Yes to all of this 👇

By @pattyberne7 of @sinsinvalid &amp; Vanessa Raditz:

“To Survive Climate Catastrophe, Look to Queer and…"
776,0.0,0.0,1.0,0.0,RT @ILuvCO2: @EthonRaptor @RegimeChangeBC @chriscartw83 @Cris_Paunescu @1phd @Billybobtn @JamesWa13850615 @caerbannog666 @swcrisis @MightyA…
777,0.0,0.0,1.0,0.0,ecbi Regional Training for Asia and Pacific kicks off in Kathamandu where 35 participants from 20 countries are att… https://t.co/VOSJ53Jaaj
778,0.3182,0.0,0.859,0.141,🏢❄How to keep buildings cool without #airconditioning – according to an expert in #sustainable design… https://t.co/VVTKmmtcnN
779,-0.3818,0.271,0.729,0.0,RT @dangainor: #Climatechange threatens our ... universe https://t.co/pwxML7KNP6
780,0.0,0.0,1.0,0.0,"Satellite-derived Rain-rate upto 04UTC/07/31 in &amp; around #Mumbai, #Maharashtra.  Green: Moderate rain &amp; Blue: Light… https://t.co/Ly66hVynf0"
781,-0.4019,0.141,0.772,0.087,"RT @SFdirewolf: Yes to all of this 👇

By @pattyberne7 of @sinsinvalid &amp; Vanessa Raditz:

“To Survive Climate Catastrophe, Look to Queer and…"
782,-0.4215,0.113,0.887,0.0,"RT @IPBES: 🌳#Ethiopia 🇪🇹 just broke an unbe-leaf-able record.🌳

In 12 hours, the country planted 350 million trees to counter the effects o…"
783,-0.3818,0.167,0.833,0.0,"RT @SamuelGuizani: Europe’s heatwave threatens to push Greenland toward record melting.
#climatechange #ClimateChangeIsReal https://t.co/lK…"
784,0.2732,0.086,0.782,0.132,"RT @Speak535: Hi, climate change deniers.

A friendly reminder that the scientific consensus that many of you fervently dismiss is now 99%…"
785,-0.4019,0.141,0.772,0.087,"RT @SFdirewolf: Yes to all of this 👇

By @pattyberne7 of @sinsinvalid &amp; Vanessa Raditz:

“To Survive Climate Catastrophe, Look to Queer and…"
786,0.6124,0.0,0.783,0.217,Our food should not be contaminated for the purpose of profits. We can revolutionize our energy system. What's stan… https://t.co/TBilF54J4D
787,-0.4215,0.123,0.877,0.0,RT @northbird_ellen: Reindeers are sensitive to climate and are starving due to #climatechange. The reindeer are a crucial part of the arti…
788,0.0,0.0,1.0,0.0,RT @ILuvCO2: @EthonRaptor @RegimeChangeBC @chriscartw83 @Cris_Paunescu @1phd @Billybobtn @JamesWa13850615 @caerbannog666 @swcrisis @MightyA…
789,-0.4003,0.109,0.891,0.0,"RT @SamuelGuizani: All-time temperature records tumble again as heatwave sears Europe. 🌍
Paris latest to break record with 42.6C ! 🔥
#clima…"
790,0.4215,0.0,0.865,0.135,UK government kinda has a plan for future #flooding due to #Climatechange but admits that some communities will hav… https://t.co/6lg7l1M79R
791,0.2023,0.0,0.886,0.114,A Monitoring and Evaluation (M&amp;E) Plan for #climatechange actions is important to reduce maladaptation. Operational… https://t.co/wMKDSVBBKK
792,-0.296,0.145,0.855,0.0,"RT @TheB1M: These buildings are ""eating"" smog - FULL VIDEO: https://t.co/lbzEJKiSFt #construction #pollution #climatechange https://t.co/67…"
793,-0.4939,0.144,0.856,0.0,#Auckland city might be flooded for a large part in future. Climate change-driven sea level rise may cause damage t… https://t.co/jXwFCirrWD
794,-0.2481,0.145,0.78,0.074,"RT @shereennasser12: From now and then 
God has to give people a dive into the sea/ocean 
or shake them 
or wash their ignorant with dust !…"
795,0.128,0.0,0.919,0.081,RT @ICS_UK: #Ethiopia have launched a national '#green legacy' initiative to tackle the effects of #deforestation and #climatechange 🌳Read…
796,-0.2263,0.087,0.913,0.0,"RT @oxfamnz: #Pacific leaders from several island nations declare #ClimateCrisis &amp; are demanding an end to #coal mining @RNZ: ""the Pacific…"
797,0.0,0.0,1.0,0.0,"""One thing I've learned covering climate change is that it's not a far off problem."" In our newest issue of #FEED,… https://t.co/c9aNxvliVN"
798,-0.1779,0.147,0.772,0.081,"From now and then 
God has to give people a dive into the sea/ocean 
or shake them 
or wash their ignorant with dus… https://t.co/JihMY8FSlc"
799,0.4404,0.0,0.868,0.132,We've started using the #mhwildfire to discuss how wildfires impact our mental health and wellness. Check out the h… https://t.co/VHOEpK0b1c
800,-0.8126,0.359,0.641,0.0,"RT @BertramBile: @DesignGreek @DonaldJTrumpJr If #ClimateCrisis deniers are wrong, and we don't act, humanity is destroyed within a generat…"
801,0.5538,0.0,0.691,0.309,Hilarious !!! RayStevens - The #GlobalWarming Song https://t.co/L2OdUqegzp via @YouTube
802,0.0,0.0,1.0,0.0,RT @KatieArtigli: This is my president @BernieSanders #Bernie2020 #FeelTheBern #BernieSanders #PocForBernie #BlacksForBernie #Progressives…
803,-0.4019,0.141,0.772,0.087,"RT @SFdirewolf: Yes to all of this 👇

By @pattyberne7 of @sinsinvalid &amp; Vanessa Raditz:

“To Survive Climate Catastrophe, Look to Queer and…"
804,0.7096,0.0,0.685,0.315,"Australian Clean Energy Summit 2019
Power distribution and the impact of new ideas on traditional energy businesses… https://t.co/Md3sjVgNEp"
805,-0.4215,0.113,0.887,0.0,"RT @IPBES: 🌳#Ethiopia 🇪🇹 just broke an unbe-leaf-able record.🌳

In 12 hours, the country planted 350 million trees to counter the effects o…"
806,0.0,0.0,1.0,0.0,"RT @UNDP: Less trees, more #airpollution, more respiratory diseases &amp; infections. #ClimateChange affects our health. Our health expert @Man…"
807,0.0,0.0,1.0,0.0,"RT @350: 🇪🇹Ethiopia just planted over 350 MILLION trees in a day (!!) as a #GreenLegacy.  🌳🌴🌲

Some so-called 'world leaders' keep promotin…"
808,-0.6705,0.315,0.584,0.101,"RT @MikeHudema: Dear Humanity, #ClimateChange threatens our existence. 
If we don't act soon there'll be catastrophic biodiversity loss and…"
809,0.4215,0.088,0.708,0.204,"RT @JimBair62221006: Big oil playing the victim

...as they continue to reap the rewards of massive disinformation campaigns.

""Don’t ‘demo…"
810,-0.3818,0.106,0.894,0.0,RT @AJEnglish: Ethiopians plant more than 350 million 🌳 in a single day as part of a #GreenLegacy campaign to fight deforestation and #Clim…
811,0.0516,0.121,0.701,0.178,"RT @bouldercolorado: City Council declared a climate emergency last night, committing Boulder to greater, more accelerated efforts to addre…"
812,0.5267,0.0,0.848,0.152,"RT @herstoryYS: Here are six women entrepreneurs encouraging Indians to switch to more #sustainable lifestyles through their startups, so t…"
813,0.0,0.0,1.0,0.0,"The link between #climatechange and disease: CSIROscope https://t.co/fbMtnmLesY #environment

More on EcoSearch: https://t.co/HWgIg8luMc"
814,-0.4215,0.123,0.877,0.0,RT @northbird_ellen: Reindeers are sensitive to climate and are starving due to #climatechange. The reindeer are a crucial part of the arti…
815,-0.4019,0.141,0.772,0.087,"RT @SFdirewolf: Yes to all of this 👇

By @pattyberne7 of @sinsinvalid &amp; Vanessa Raditz:

“To Survive Climate Catastrophe, Look to Queer and…"
816,-0.4215,0.148,0.783,0.07,"RT @NorthwesternU: Lake Michigan is a vital water source for people across the country, but #climatechange and contamination threaten its w…"
817,-0.25,0.111,0.889,0.0,"RT @PaulEDawson: “I find it hard to exaggerate the peril,”

“This is the new extinction and we are half way through it. We are in terrible,…"
818,-0.6249,0.186,0.814,0.0,"Dr John Hewson, Chairman, Bioenergy asks the audience at #agic2019 “will the next global crisis be climate driven?”… https://t.co/vpo0tiN01Y"
819,-0.6705,0.315,0.584,0.101,"RT @MikeHudema: Dear Humanity, #ClimateChange threatens our existence. 
If we don't act soon there'll be catastrophic biodiversity loss and…"
820,-0.25,0.111,0.889,0.0,"RT @PaulEDawson: “I find it hard to exaggerate the peril,”

“This is the new extinction and we are half way through it. We are in terrible,…"
821,0.0516,0.099,0.794,0.107,"RT @EOPAmerica: Tonight at the #DemocraticDebate we will be listening to see who is interested in fighting climate change, and changing the…"
822,0.3182,0.0,0.897,0.103,"RT @PaulEDawson: A mere 100 companies are responsible for 71 percent of global climate emissions.

These people are locking you and everyth…"
823,0.34,0.16,0.508,0.332,RT @PSRenvironment: Bold #ClimateCrisis solutions are also #economiccrisis and #health crisis solutions- communities like Detroit have so m…
824,-0.5719,0.198,0.802,0.0,"RT @Jamesdonovan45: Four terrifying climate change stories happening in the arctic right now.
#ClimateChange #GlobalWarming #ClimateEmergen…"
825,-0.5859,0.22,0.78,0.0,RT @unite_southeast: “@UKLabour will ban fracking and our Green Industrial Revolution will face the #ClimateEmergency head-on and leave no…
826,-0.7184,0.24,0.76,0.0,"RT @AnikaMolesworth: In failing to act on human-induced climate change, our political leaders are neglecting the rights of the next generat…"
827,0.2732,0.0,0.9,0.1,"Let's take a moment to recognize @mschlapp. In the middle of a very hot summer, he finds a way to create a blizzard… https://t.co/lXPWQPdPXf"
828,-0.3818,0.271,0.729,0.0,RT @dangainor: #Climatechange threatens our ... universe https://t.co/pwxML7KNP6
829,0.0,0.0,1.0,0.0,"RT @LeninChisaira: Make a date! Will be chairing the dialogue forum on 'The Land Question, #ClimateChange, &amp; The Future' this Thursday 1 Au…"
830,0.3612,0.0,0.848,0.152,"RT @Jamesdonovan45: Humans don't deserve earth🌍
Do you agree ?
#climatechange #deforestation #ClimateCrisis #Tiredearth  #humanity #disaste…"
831,0.6369,0.0,0.729,0.271,"RT @DrDooleyMD: Our taxes should be used to help people.   

Like:

#MedicareForAll 
#ClimateChange
#GreenNewDeal 
#CancelStudentDebt 
#Col…"
832,-0.2263,0.087,0.913,0.0,RT @iammatthunter: #ExtinctionRebellion protesters at Bay &amp; King this evening. I'm seeing more of this sort of thing lately. Not surprising…
833,0.4019,0.0,0.856,0.144,"Bosch opens Smart &amp; Climate Neutral facility at Bidadi 2nd Phase
Read More And Get Information… https://t.co/BAFkZ7NnC0"
834,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
835,-0.4019,0.151,0.756,0.093,"Yes to all of this 👇

By @pattyberne7 of @sinsinvalid &amp; Vanessa Raditz:

“To Survive Climate Catastrophe, Look to Q… https://t.co/uyPm8PcoLD"
836,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
837,-0.2617,0.12,0.88,0.0,"@ewarren @SenKamalaHarris @golovashkina @adamslily Defend America. It's under attack from the inside, but voters ex… https://t.co/N1z3GwrUXB"
